qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level
689,운동·자세·근골격,컴퓨터 사용 시 바른 자세는?,"[""화면을 올려다본다"",""화면이 눈높이에 오게 하고 팔꿈치는 90도"",""목을 앞으로 빼다"",""키보드를 높이 둔다""]",1,잘못된 자세는 목과 어깨 통증을 유발합니다.,화면을 눈높이에 두고 팔꿈치 90도 손목은 중립 위치를 유지하세요.,쉬움,1
690,운동·자세·근골격,거북목 예방법은?,"[""고개를 더 숙인다"",""턱을 당기고 목 스트레칭을 자주 한다"",""베개를 높게 베다"",""거북목은 예방 못한다""]",1,거북목은 자세 문제입니다.,스마트폰 볼 때 눈높이를 올리고 목 스트레칭을 자주 하세요.,쉬움,1
691,운동·자세·근골격,운동 전 워밍업의 목적은?,"[""시간 낭비다"",""심박수와 혈류를 높여 부상을 예방한다"",""근육을 약하게 한다"",""운동 효과를 떨어뜨린다""]",1,워밍업은 몸을 운동에 준비시킵니다.,5-10분 가벼운 유산소와 동적 스트레칭으로 워밍업하세요.,쉬움,1
692,운동·자세·근골격,회전근개 손상이란?,"[""무릎 손상"",""어깨 근육과 힘줄 손상"",""손목 손상"",""발목 손상""]",1,어깨 관절을 감싸는 근육군입니다.,어깨를 들어올리기 어렵거나 아프면 회전근개 손상을 의심하세요.,보통,2
693,운동·자세·근골격,운동 후 쿨다운의 목적은?,"[""필요 없다"",""심박수를 천천히 낮추고 젖산 제거를 돕는다"",""더 피곤해진다"",""바로 멈추는 게 좋다""]",1,급격히 멈추면 어지러울 수 있습니다.,5-10분 가벼운 걷기와 정적 스트레칭으로 쿨다운하세요.,쉬움,1
694,운동·자세·근골격,근력 운동의 중요성은?,"[""근육이 커져서 나쁘다"",""뼈 건강 대사 일상 기능에 중요하다"",""유산소만 하면 된다"",""노인에게 해롭다""]",1,근력 운동은 모든 연령에 중요합니다.,주 2회 이상 근력 운동으로 근육량과 뼈 건강을 유지하세요.,쉬움,1
695,운동·자세·근골격,무릎 통증 예방법은?,"[""무릎만 강화한다"",""허벅지 근육을 강화하고 충격을 줄인다"",""계단만 오른다"",""무릎 통증은 예방 못한다""]",1,대퇴사두근이 무릎을 보호합니다.,허벅지 근육을 강화하고 무릎에 무리한 충격을 피하세요.,보통,2
696,운동·자세·근골격,잘못된 자세로 인한 문제는?,"[""문제없다"",""두통 목 어깨 허리 통증"",""자세와 통증은 무관하다"",""자세 교정은 안 된다""]",1,자세는 근골격계 건강에 큰 영향을 줍니다.,바른 자세로 두통 목 어깨 허리 통증을 예방할 수 있습니다.,쉬움,1
697,운동·자세·근골격,운동 중 통증이 생기면?,"[""참고 계속한다"",""멈추고 원인을 파악하고 지속되면 진료받는다"",""더 세게 한다"",""통증은 좋은 것이다""]",1,통증은 몸의 경고 신호입니다.,운동 중 통증이 생기면 멈추고 지속되면 전문가와 상담하세요.,쉬움,1
698,운동·자세·근골격,손목터널증후군 예방법은?,"[""손목을 많이 꺾는다"",""손목을 중립으로 유지하고 휴식을 취한다"",""마우스를 더 많이 쓴다"",""예방 못한다""]",1,반복적인 손목 사용이 원인입니다.,손목을 중립으로 유지하고 정기적으로 스트레칭과 휴식을 취하세요.,보통,2
699,운동·자세·근골격,앉아 있는 시간이 길면?,"[""건강에 좋다"",""심혈관 질환과 대사 질환 위험이 높아진다"",""운동 안 해도 된다"",""문제없다""]",1,장시간 앉아있기는 건강에 해롭습니다.,30분-1시간마다 일어나서 움직이고 스트레칭하세요.,보통,2
700,운동·자세·근골격,운동 강도를 높이려면?,"[""갑자기 높인다"",""점진적으로 10% 정도씩 높인다"",""매일 두 배로 한다"",""강도는 상관없다""]",1,급격한 증가는 부상 위험을 높입니다.,운동 강도나 시간은 주당 10% 이내로 점진적으로 높이세요.,보통,2
701,연령·상황별 안전,영아 수면 시 안전 자세는?,"[""엎드려 재운다"",""등을 대고 눕혀 재운다"",""옆으로 재운다"",""푹신한 침구에 재운다""]",1,영아돌연사증후군 예방을 위해 중요합니다.,영아는 등을 대고 눕혀 재우고 푹신한 침구와 인형을 치우세요.,쉬움,1
702,연령·상황별 안전,어린이 교통사고 예방법은?,"[""혼자 다니게 한다"",""카시트 사용과 보호자 동행"",""신호등 무시해도 된다"",""손을 안 잡아도 된다""]",1,어린이는 위험 인지 능력이 부족합니다.,카시트를 사용하고 도로에서는 보호자가 손을 잡고 다니세요.,쉬움,1
703,연령·상황별 안전,노인 낙상 예방법은?,"[""조명을 어둡게 한다"",""밝은 조명 미끄럼 방지 장애물 제거"",""바닥에 물건을 둔다"",""샌들을 신는다""]",1,낙상은 노인에게 심각한 문제입니다.,밝은 조명 미끄럼 방지 깔개 장애물 제거 편안한 신발로 예방하세요.,쉬움,1
704,연령·상황별 안전,임산부가 피해야 할 것은?,"[""엽산"",""술 담배 생선회 고카페인"",""철분제"",""가벼운 운동""]",1,태아에게 해로운 것을 피해야 합니다.,술 담배 날음식 고카페인을 피하고 의사와 상담하세요.,쉬움,1
705,연령·상황별 안전,영유아 삼킴 사고 예방은?,"[""작은 물건을 주변에 둔다"",""삼킬 수 있는 작은 물건을 치운다"",""풍선을 준다"",""동전을 장난감으로 준다""]",1,영유아는 입에 물건을 넣습니다.,작은 물건 동전 풍선 조각 등을 영유아 손이 닿지 않게 하세요.,쉬움,1
706,연령·상황별 안전,노인 약물 복용 시 주의점은?,"[""약을 많이 먹을수록 좋다"",""다약제 복용 시 상호작용에 주의하고 정리한다"",""약 이름을 몰라도 된다"",""혼자서 조절한다""]",1,노인은 여러 약을 먹는 경우가 많습니다.,복용 약을 정리하고 상호작용을 확인하며 의사 약사와 상담하세요.,보통,2
707,연령·상황별 안전,어린이 물놀이 안전 수칙은?,"[""혼자 놀아도 된다"",""항상 어른이 지켜보고 구명조끼 착용"",""깊은 곳에서만 논다"",""식사 직후 물에 들어간다""]",1,어린이 익사 사고는 순식간에 일어납니다.,어른이 항상 지켜보고 구명조끼를 입히세요.,쉬움,1
708,연령·상황별 안전,노인 탈수 예방은?,"[""갈증 날 때만 마신다"",""갈증을 느끼지 못할 수 있어 정기적으로 수분 섭취"",""물을 적게 마신다"",""커피만 마신다""]",1,노인은 갈증 감각이 둔해집니다.,정해진 시간에 물을 마시는 습관을 들이세요.,쉬움,1
709,연령·상황별 안전,임신 중 운동은?,"[""절대 안 된다"",""의사와 상담 후 적절한 운동은 권장된다"",""격렬한 운동이 좋다"",""운동하면 유산된다""]",1,적절한 운동은 임신 건강에 좋습니다.,의사와 상담 후 걷기 수영 등 안전한 운동을 하세요.,보통,2
710,연령·상황별 안전,어린이 화상 예방은?,"[""뜨거운 물을 아이 앞에 둔다"",""뜨거운 것을 손이 닿지 않는 곳에 둔다"",""아이에게 라이터를 준다"",""냄비 손잡이를 밖으로 둔다""]",1,어린이 화상의 대부분은 가정에서 발생합니다.,뜨거운 음료와 음식을 아이 손 닿지 않게 하고 냄비 손잡이를 안쪽으로 돌리세요.,쉬움,1
711,연령·상황별 안전,청소년 정신 건강 관리는?,"[""무시해도 된다"",""스트레스 관리와 필요시 전문 상담"",""혼자 해결해야 한다"",""운동만 하면 된다""]",1,청소년기 정신 건강은 중요합니다.,청소년의 감정 변화에 관심을 갖고 필요하면 전문 상담을 받게 하세요.,보통,2
712,연령·상황별 안전,노인 열사병 위험이 높은 이유는?,"[""높지 않다"",""체온 조절과 갈증 감각이 저하되어 있다"",""젊은 사람보다 강하다"",""더위를 잘 견딘다""]",1,노인은 더위에 취약합니다.,노인은 폭염 시 시원한 곳에 머물고 수분을 충분히 섭취하게 하세요.,보통,2
713,연령·상황별 안전,아기 목욕 시 주의점은?,"[""혼자 두어도 된다"",""절대 혼자 두지 않고 물 온도를 확인한다"",""뜨거운 물이 좋다"",""목욕 중 전화 받으러 가도 된다""]",1,아기는 얕은 물에서도 익사할 수 있습니다.,목욕 중 잠시도 혼자 두지 말고 물 온도를 팔꿈치로 확인하세요.,쉬움,1
714,연령·상황별 안전,임산부 카페인 섭취는?,"[""무제한"",""하루 200mg 이하로 제한하는 것이 좋다"",""커피를 많이 마셔도 된다"",""카페인이 태아에 좋다""]",1,과도한 카페인은 태아에게 해로울 수 있습니다.,임신 중 카페인은 하루 200mg 이하로 제한하세요.,보통,2
715,연령·상황별 안전,어린이 약 복용 시 주의점은?,"[""어른 약을 반으로 준다"",""어린이용 약과 용량을 정확히 확인한다"",""양을 많이 주면 빨리 낫는다"",""약을 숨겨서 먹인다""]",1,어린이 용량은 성인과 다릅니다.,체중과 나이에 맞는 어린이 약과 정확한 용량을 확인하세요.,쉬움,1
716,연령·상황별 안전,노인 폐렴 예방은?,"[""예방 못한다"",""폐렴구균 백신과 독감 예방접종"",""백신이 해롭다"",""감기약만 먹으면 된다""]",1,노인 폐렴은 위험합니다.,폐렴구균 백신과 매년 독감 예방접종으로 예방하세요.,보통,2
717,연령·상황별 안전,어린이 자전거 안전은?,"[""헬멧 없이 타도 된다"",""헬멧을 쓰고 안전한 곳에서 탄다"",""도로에서 타도 된다"",""밤에 타도 된다""]",1,헬멧이 머리 부상을 줄입니다.,항상 헬멧을 쓰고 안전한 장소에서 타도록 하세요.,쉬움,1
718,연령·상황별 안전,임산부 수면 자세는?,"[""똑바로 눕는다"",""왼쪽으로 눕는 것이 혈액 순환에 좋다"",""엎드린다"",""자세는 상관없다""]",1,임신 후기에는 자세가 중요합니다.,왼쪽으로 눕는 자세가 자궁과 태아로 가는 혈류에 좋습니다.,보통,2
719,연령·상황별 안전,노인 운동의 중요성은?,"[""운동하면 안 된다"",""근력 균형 유연성 유지에 중요하다"",""운동이 해롭다"",""가만히 있는 게 좋다""]",1,노인에게도 운동은 필수입니다.,노인에게 적절한 운동은 낙상 예방과 건강 유지에 중요합니다.,쉬움,1
720,연령·상황별 안전,어린이 독극물 예방은?,"[""세제를 낮은 곳에 둔다"",""모든 화학물질을 잠금장치 안에 보관한다"",""아이에게 약을 사탕이라 한다"",""독극물은 안전하다""]",1,어린이 중독 사고 예방이 중요합니다.,세제 약품 등을 잠금장치 있는 곳에 보관하고 원래 용기에 두세요.,쉬움,1
721,연령·상황별 안전,고령 운전자 안전은?,"[""문제없다"",""시력 청력 반응 속도를 정기적으로 확인한다"",""운전을 더 많이 해야 한다"",""밤에 운전이 좋다""]",1,노화로 운전 능력이 변합니다.,정기적으로 시력과 청력을 확인하고 필요시 운전을 조절하세요.,보통,2
722,연령·상황별 안전,어린이 TV 시청 시간은?,"[""무제한"",""나이에 따라 제한하고 다른 활동과 균형을 맞춘다"",""많이 볼수록 좋다"",""화면 시간 제한 필요 없다""]",1,과도한 화면 시간은 발달에 해롭습니다.,2세 미만은 피하고 그 이상은 하루 1-2시간 이내로 제한하세요.,쉬움,1
723,연령·상황별 안전,임신 중 치과 치료는?,"[""절대 안 된다"",""안전한 시기에 필요한 치료는 받을 수 있다"",""X-ray를 찍어도 된다"",""발치가 제일 좋다""]",1,구강 건강도 임신 건강의 일부입니다.,임신 중기가 가장 안전하며 필요한 치료는 의사와 상담 후 받으세요.,어려움,3
724,연령·상황별 안전,노인 변비 예방은?,"[""약만 먹는다"",""수분 식이섬유 운동"",""음식을 적게 먹는다"",""물을 적게 마신다""]",1,생활 습관이 변비 예방에 중요합니다.,물을 충분히 마시고 식이섬유를 섭취하며 적절히 움직이세요.,쉬움,1
725,연령·상황별 안전,어린이 예방접종의 중요성은?,"[""접종 안 해도 된다"",""감염병 예방과 집단 면역에 중요하다"",""백신이 해롭다"",""자연 면역이 더 좋다""]",1,예방접종은 생명을 구합니다.,권장 일정에 따라 예방접종을 완료하세요.,쉬움,1
726,연령·상황별 안전,임산부 비행기 탑승은?,"[""임신 중 절대 안 된다"",""임신 시기에 따라 가능하며 항공사 규정을 확인한다"",""언제든 가능하다"",""출산 직전이 좋다""]",1,임신 시기에 따라 제한이 있습니다.,32-36주 이후는 제한이 있을 수 있으니 항공사 규정과 의사에게 확인하세요.,보통,2
727,연령·상황별 안전,노인 영양 관리는?,"[""양을 많이 줄인다"",""단백질과 영양소를 충분히 섭취한다"",""음식이 중요하지 않다"",""단것만 먹는다""]",1,노인은 영양 부족에 취약합니다.,단백질 칼슘 비타민 D 등을 충분히 섭취하세요.,보통,2
728,연령·상황별 안전,어린이 놀이터 안전은?,"[""보호자 없이 놀아도 된다"",""나이에 맞는 놀이기구와 보호자 감독"",""아무 놀이기구나 타도 된다"",""안전 바닥이 필요 없다""]",1,놀이터 사고 예방이 중요합니다.,나이에 맞는 놀이기구에서 놀게 하고 보호자가 지켜보세요.,쉬움,1
729,연령·상황별 안전,임신성 당뇨란?,"[""임신과 무관한 당뇨"",""임신 중 발생하는 당뇨로 관리가 필요하다"",""임신하면 모두 생긴다"",""치료 안 해도 된다""]",1,임신 중 혈당 조절이 어려워지는 것입니다.,임신성 당뇨는 식단과 운동으로 관리하고 의사 지시를 따르세요.,어려움,3
730,연령·상황별 안전,노인 사회적 고립의 영향은?,"[""영향 없다"",""우울증과 인지 기능 저하 위험이 높아진다"",""건강에 좋다"",""혼자가 좋다""]",1,사회적 연결은 건강에 중요합니다.,노인의 사회 활동과 관계 유지를 도와 건강을 지키세요.,보통,2
731,연령·상황별 안전,영아 이유식 시작 시기는?,"[""생후 1개월"",""생후 약 6개월"",""돌 이후"",""바로 시작""]",1,발달 상태에 따라 시작합니다.,생후 약 6개월에 아기가 준비되면 이유식을 시작하세요.,쉬움,1
732,연령·상황별 안전,청소년 수면의 중요성은?,"[""적게 자도 된다"",""성장과 학습에 필수적이며 8-10시간 권장"",""수면은 덜 중요하다"",""밤새워도 된다""]",1,청소년기 수면은 발달에 중요합니다.,청소년은 8-10시간 수면이 권장되며 규칙적인 수면 습관을 들이세요.,쉬움,1
733,연령·상황별 안전,임산부 엽산 섭취의 중요성은?,"[""필요 없다"",""신경관 결손 예방에 중요하다"",""과다 섭취가 좋다"",""임신 후에 시작한다""]",1,엽산은 태아 발달에 필수입니다.,임신 전부터 엽산을 섭취하면 신경관 결손 예방에 도움됩니다.,보통,2
734,연령·상황별 안전,노인 욕창 예방은?,"[""한 자세로 눕는다"",""자주 체위 변경하고 피부를 건조하게 유지한다"",""움직이지 않는다"",""피부를 문지른다""]",1,오래 누워있는 노인에게 욕창이 생깁니다.,2시간마다 체위를 변경하고 피부를 깨끗하고 건조하게 유지하세요.,보통,2
735,연령·상황별 안전,어린이 안전띠 착용은?,"[""불편하면 안 해도 된다"",""항상 착용하고 체중에 맞는 카시트 사용"",""앞좌석에 앉아도 된다"",""부모 무릎에 앉으면 된다""]",1,안전띠와 카시트가 생명을 구합니다.,체중과 키에 맞는 카시트를 사용하고 항상 뒷좌석에 앉히세요.,쉬움,1
736,연령·상황별 안전,임신 중 약 복용은?,"[""모든 약이 안전하다"",""의사와 상담 후 안전한 약만 복용한다"",""약은 아무거나 먹어도 된다"",""감기약은 괜찮다""]",1,일부 약은 태아에게 해롭습니다.,임신 중 모든 약은 의사와 상담 후 복용하세요.,쉬움,1
737,연령·상황별 안전,노인 청력 관리는?,"[""청력 저하는 자연스러우니 방치한다"",""정기 검사와 필요시 보청기 사용"",""청력은 돌아오지 않는다"",""큰 소리로 말해야 한다""]",1,청력 저하는 삶의 질에 영향을 줍니다.,정기적으로 청력 검사를 받고 필요하면 보청기를 사용하세요.,보통,2
738,연령·상황별 안전,어린이 스마트폰 사용 관리는?,"[""무제한 사용"",""사용 시간과 내용을 관리한다"",""화면이 가까울수록 좋다"",""밤에 사용해도 된다""]",1,과도한 스마트폰 사용은 해롭습니다.,사용 시간을 제한하고 적절한 내용인지 관리하세요.,쉬움,1
739,연령·상황별 안전,임산부 치아 관리는?,"[""임신 중 치과는 안 간다"",""잇몸 질환 위험이 높아 더 신경 써야 한다"",""양치 안 해도 된다"",""치아는 중요하지 않다""]",1,임신 호르몬이 잇몸에 영향을 줍니다.,임신 중 잇몸 질환 위험이 높으니 구강 위생을 철저히 하세요.,보통,2
740,연령·상황별 안전,노인 대상포진 예방은?,"[""예방 못한다"",""대상포진 백신 접종으로 예방할 수 있다"",""백신이 해롭다"",""젊은 사람만 맞는다""]",1,대상포진은 노인에게 심각할 수 있습니다.,50세 이상은 대상포진 백신 접종을 고려하세요.,보통,2
741,정신건강·스트레스,스트레스가 지속되면?,"[""건강에 문제없다"",""면역력 저하와 각종 질병 위험이 높아진다"",""스트레스는 건강에 좋다"",""몸에 영향 없다""]",1,만성 스트레스는 몸에 해롭습니다.,지속적인 스트레스는 면역력을 떨어뜨리고 질병 위험을 높입니다.,보통,2
742,정신건강·스트레스,불안 증상 완화에 도움되는 것은?,"[""카페인을 많이 마신다"",""깊은 호흡과 명상"",""불안을 무시한다"",""음주로 해결한다""]",1,호흡법은 자율신경을 안정시킵니다.,깊은 호흡과 명상이 불안 완화에 효과적입니다.,쉬움,1
743,정신건강·스트레스,우울증 증상으로 맞는 것은?,"[""항상 기분이 좋다"",""지속적인 슬픔, 무기력, 흥미 상실"",""에너지가 넘친다"",""식욕이 항상 좋다""]",1,우울증은 감정과 에너지에 영향을 줍니다.,2주 이상 지속되는 우울감은 전문가 상담이 필요합니다.,보통,2
744,정신건강·스트레스,수면 부족이 건강에 미치는 영향은?,"[""영향 없다"",""집중력 저하, 면역력 감소, 사고 위험 증가"",""오히려 건강해진다"",""수면은 중요하지 않다""]",1,수면은 회복에 필수적입니다.,수면 부족은 인지 기능과 면역력에 악영향을 줍니다.,쉬움,1
745,정신건강·스트레스,번아웃 증후군 예방법은?,"[""일을 더 열심히 한다"",""적절한 휴식과 업무-생활 균형 유지"",""휴식은 게으름이다"",""잠을 줄인다""]",1,과로는 번아웃을 유발합니다.,규칙적인 휴식과 워라밸이 번아웃 예방에 중요합니다.,보통,2
746,정신건강·스트레스,공황발작 시 대처법은?,"[""더 긴장한다"",""천천히 깊게 호흡하며 안전한 곳에서 진정한다"",""뛰어다닌다"",""숨을 참는다""]",1,호흡 조절이 도움됩니다.,공황발작 시 느리게 호흡하고 안전한 곳에서 쉬세요.,어려움,3
747,정신건강·스트레스,운동이 정신건강에 미치는 영향은?,"[""정신건강과 관계없다"",""엔도르핀 분비로 기분 개선에 도움"",""우울해진다"",""스트레스가 증가한다""]",1,운동은 기분 좋은 호르몬을 분비합니다.,규칙적인 운동은 우울증과 불안 완화에 효과적입니다.,쉬움,1
748,정신건강·스트레스,명상의 효과는?,"[""효과 없다"",""스트레스 감소와 집중력 향상"",""불안이 증가한다"",""시간 낭비다""]",1,명상은 뇌 구조에도 영향을 줍니다.,규칙적인 명상은 스트레스 감소와 정신 건강에 도움이 됩니다.,쉬움,1
749,정신건강·스트레스,불면증 개선법은?,"[""잠자리에서 TV를 본다"",""규칙적인 수면 시간과 편안한 수면 환경 유지"",""카페인을 밤에 마신다"",""낮에 오래 잔다""]",1,수면 위생이 중요합니다.,규칙적인 취침 시간과 편안한 환경이 불면증 개선에 도움됩니다.,보통,2
750,정신건강·스트레스,사회적 고립이 건강에 미치는 영향은?,"[""건강해진다"",""우울증, 치매 등 질병 위험이 높아진다"",""영향 없다"",""오히려 좋다""]",1,사회적 연결은 건강에 중요합니다.,사회적 고립은 정신적, 신체적 건강에 부정적 영향을 줍니다.,보통,2
751,정신건강·스트레스,알코올이 수면에 미치는 영향은?,"[""수면 질을 높인다"",""처음엔 졸리지만 수면의 질을 떨어뜨린다"",""깊은 잠을 잔다"",""수면에 영향 없다""]",1,알코올은 렘수면을 방해합니다.,음주는 수면의 질을 저하시키므로 피하는 것이 좋습니다.,보통,2
752,정신건강·스트레스,심리상담이 필요한 경우는?,"[""절대 필요 없다"",""일상생활에 지장이 있을 정도의 심리적 어려움"",""강한 사람만 간다"",""비용 낭비다""]",1,전문가 도움이 필요할 때가 있습니다.,일상에 지장을 주는 심리적 어려움은 전문가 상담을 받으세요.,쉬움,1
753,정신건강·스트레스,자살 예방을 위한 대처는?,"[""무시한다"",""경청하고 전문 기관에 연결해준다"",""혼자 해결하라 한다"",""비밀로 한다""]",1,전문가 연결이 중요합니다.,자살 징후가 보이면 경청하고 자살예방상담전화 1393에 연결하세요.,어려움,3
754,정신건강·스트레스,긍정적 사고의 건강 효과는?,"[""효과 없다"",""스트레스 감소와 면역력 향상에 도움"",""부정적 사고가 좋다"",""건강과 무관하다""]",1,마음과 몸은 연결되어 있습니다.,긍정적 사고는 스트레스를 줄이고 건강에 도움이 됩니다.,쉬움,1
755,정신건강·스트레스,스마트폰 과사용이 정신건강에 미치는 영향은?,"[""영향 없다"",""불안, 우울, 수면 장애 위험 증가"",""정신건강이 좋아진다"",""집중력이 높아진다""]",1,디지털 디톡스가 필요할 수 있습니다.,과도한 스마트폰 사용은 정신건강에 부정적 영향을 줄 수 있습니다.,보통,2
756,정신건강·스트레스,분노 조절법으로 적절한 것은?,"[""참지 말고 폭발한다"",""심호흡 후 자리를 피해 진정한다"",""물건을 던진다"",""소리를 지른다""]",1,감정 조절은 연습이 필요합니다.,분노가 느껴지면 심호흡하고 잠시 자리를 피해 진정하세요.,보통,2
757,정신건강·스트레스,만성 피로 해결법은?,"[""카페인을 더 마신다"",""충분한 수면과 균형 잡힌 생활"",""피로는 무시한다"",""잠을 줄인다""]",1,생활 습관 개선이 중요합니다.,만성 피로는 수면, 영양, 운동의 균형으로 개선될 수 있습니다.,보통,2
758,정신건강·스트레스,취미 활동의 건강 효과는?,"[""시간 낭비다"",""스트레스 해소와 정신건강 향상"",""건강과 무관하다"",""피곤해진다""]",1,즐거운 활동은 정신건강에 좋습니다.,취미 활동은 스트레스를 줄이고 삶의 질을 높여줍니다.,쉬움,1
759,정신건강·스트레스,계절성 우울증 대처법은?,"[""집에만 있는다"",""햇빛 노출과 규칙적인 생활"",""계절이 바뀌길 기다린다"",""수면을 줄인다""]",1,햇빛이 세로토닌 분비에 도움됩니다.,겨울철 우울감은 낮 동안 햇빛을 쬐면 완화될 수 있습니다.,보통,2
760,정신건강·스트레스,정신건강 유지에 중요한 것은?,"[""혼자 모든 것을 해결한다"",""규칙적인 생활, 사회적 연결, 도움 요청"",""감정을 억누른다"",""일만 열심히 한다""]",1,균형 잡힌 삶이 중요합니다.,규칙적인 생활과 사회적 지지가 정신건강 유지에 중요합니다.,쉬움,1
761,감염병·위생,손 씻기의 중요성은?,"[""손은 안 씻어도 된다"",""감염병 예방의 가장 기본적인 방법"",""손은 깨끗하다"",""물로만 헹구면 된다""]",1,손에는 많은 세균이 있습니다.,비누로 20초 이상 손을 씻으면 많은 감염병을 예방할 수 있습니다.,쉬움,1
762,감염병·위생,기침 예절로 올바른 것은?,"[""손으로 막는다"",""팔꿈치 안쪽이나 휴지로 막는다"",""그냥 한다"",""옆 사람에게 한다""]",1,손으로 막으면 손에 세균이 묻습니다.,기침할 때는 팔꿈치 안쪽이나 휴지로 막아주세요.,쉬움,1
763,감염병·위생,식중독 예방법은?,"[""음식은 아무렇게나 보관한다"",""음식을 충분히 익히고 냉장 보관한다"",""손을 안 씻어도 된다"",""상한 음식도 먹을 수 있다""]",1,세균은 열에 약합니다.,음식을 충분히 익히고 적절히 보관하면 식중독을 예방할 수 있습니다.,쉬움,1
764,감염병·위생,예방접종의 중요성은?,"[""필요 없다"",""면역력을 형성해 감염병을 예방한다"",""부작용만 있다"",""성인은 안 맞아도 된다""]",1,백신은 생명을 구합니다.,예방접종으로 심각한 감염병을 예방할 수 있습니다.,쉬움,1
765,감염병·위생,독감과 감기의 차이는?,"[""같은 질병이다"",""독감이 더 심하고 고열, 근육통이 특징"",""감기가 더 심하다"",""차이 없다""]",1,독감은 인플루엔자 바이러스가 원인입니다.,독감은 감기보다 심하며 고열과 심한 근육통이 특징입니다.,보통,2
766,감염병·위생,노로바이러스 감염 예방법은?,"[""손 씻기는 필요 없다"",""손 씻기와 음식 익혀 먹기"",""생굴을 많이 먹는다"",""예방법이 없다""]",1,노로바이러스는 겨울에 유행합니다.,철저한 손 씻기와 음식 익혀 먹기로 노로바이러스를 예방하세요.,보통,2
767,감염병·위생,항생제 내성 문제의 원인은?,"[""항생제를 적게 써서"",""항생제 오남용과 처방 미완료"",""항생제가 약해서"",""세균이 원래 강해서""]",1,항생제는 처방대로 복용해야 합니다.,항생제 오남용은 내성균 출현의 주요 원인입니다.,어려움,3
768,감염병·위생,수인성 감염병 예방법은?,"[""아무 물이나 마신다"",""끓인 물이나 안전한 물을 마신다"",""예방법이 없다"",""물은 안전하다""]",1,오염된 물이 원인입니다.,끓인 물이나 안전이 확인된 물을 마시면 예방할 수 있습니다.,보통,2
769,감염병·위생,결핵 감염 경로는?,"[""접촉으로만 전파"",""공기 중 비말로 전파"",""음식으로 전파"",""모기로 전파""]",1,결핵은 호흡기 감염병입니다.,결핵 환자의 기침으로 나온 균이 공기 중에 떠다니다 감염됩니다.,보통,2
770,감염병·위생,대상포진과 수두의 관계는?,"[""관련 없다"",""같은 바이러스가 원인이다"",""수두가 대상포진이 된다"",""다른 바이러스다""]",1,수두-대상포진 바이러스가 원인입니다.,어릴 때 수두를 앓으면 바이러스가 잠복해 있다가 면역 저하 시 대상포진으로 발현됩니다.,어려움,3
771,감염병·위생,모기 매개 감염병 예방법은?,"[""모기에 물려도 괜찮다"",""모기 기피제 사용과 긴 옷 착용"",""예방법이 없다"",""모기는 안전하다""]",1,모기는 여러 질병을 옮깁니다.,모기 기피제와 긴 옷으로 모기에 물리지 않도록 예방하세요.,쉬움,1
772,감염병·위생,마스크 착용의 효과는?,"[""효과 없다"",""비말 전파를 줄여 감염 예방에 도움"",""숨쉬기만 힘들다"",""바이러스는 통과한다""]",1,마스크는 비말을 차단합니다.,올바른 마스크 착용은 호흡기 감염병 예방에 효과적입니다.,쉬움,1
773,감염병·위생,B형 간염 예방법은?,"[""예방법이 없다"",""백신 접종으로 예방 가능"",""간염은 가벼운 병이다"",""접촉으로는 안 걸린다""]",1,B형 간염은 백신으로 예방됩니다.,B형 간염 예방접종으로 효과적으로 예방할 수 있습니다.,보통,2
774,감염병·위생,에이즈(HIV) 예방법은?,"[""예방법이 없다"",""안전한 성관계와 주사기 공유 금지"",""일상 접촉으로 전파된다"",""공기로 전파된다""]",1,HIV는 특정 경로로만 전파됩니다.,안전한 성관계와 주사기 비공유로 HIV를 예방할 수 있습니다.,보통,2
775,감염병·위생,음식 해동 시 올바른 방법은?,"[""상온에 오래 둔다"",""냉장고나 흐르는 물에서 해동한다"",""뜨거운 물에 담근다"",""해동 없이 바로 조리한다""]",1,세균은 실온에서 빠르게 번식합니다.,음식은 냉장고나 흐르는 찬물에서 안전하게 해동하세요.,보통,2
776,감염병·위생,농산물 세척 방법은?,"[""씻지 않아도 된다"",""흐르는 물에 깨끗이 씻는다"",""세제로 씻는다"",""대충 헹군다""]",1,잔류 농약과 세균을 제거해야 합니다.,흐르는 물에 농산물을 깨끗이 씻어 섭취하세요.,쉬움,1
777,감염병·위생,칫솔 관리 방법은?,"[""칫솔은 공유해도 된다"",""개인용으로 건조한 곳에 보관하고 주기적 교체"",""젖은 채로 덮어둔다"",""평생 사용한다""]",1,칫솔에 세균이 번식할 수 있습니다.,칫솔은 개인용으로 사용하고 건조하게 보관하며 3개월마다 교체하세요.,쉬움,1
778,감염병·위생,주방 도마 위생 관리는?,"[""한 도마로 모두 사용"",""육류용과 채소용 도마를 분리 사용"",""씻지 않아도 된다"",""도마는 깨끗하다""]",1,교차오염을 방지해야 합니다.,육류와 채소 도마를 분리하면 식중독을 예방할 수 있습니다.,보통,2
779,감염병·위생,냉장고 적정 온도는?,"[""상관없다"",""0~5도(냉장), -18도 이하(냉동)"",""10도 이상"",""냉장고는 안전하다""]",1,온도가 높으면 세균이 번식합니다.,냉장고는 0~5도, 냉동고는 -18도 이하로 유지하세요.,보통,2
