qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level
280,영양·식습관,건강한 간식 선택은?,"[""과자 사탕"",""견과류 과일"",""탄산음료"",""초콜릿 바""]",1,가공이 적고 영양가 있는 간식을 선택하세요.,견과류 과일 요거트 등이 건강한 간식입니다.,쉬움,1
281,영양·식습관,채식의 주의점은?,"[""완벽한 식단이다"",""비타민 B12 철분 등 부족하기 쉬운 영양소를 보충한다"",""모든 영양소가 충분하다"",""육식보다 무조건 좋다""]",1,채식만으로는 부족할 수 있는 영양소가 있습니다.,채식 시 비타민 B12 철분 아연 오메가3 등을 보충해야 합니다.,어려움,3
282,영양·식습관,물 대신 음료를 마셔도 될까?,"[""완전히 대체 가능하다"",""당분과 카페인이 있어 물을 대신하기 어렵다"",""음료가 더 좋다"",""물은 안 마셔도 된다""]",1,음료에는 물 외에 당분 카페인 등이 포함되어 있습니다.,맹물이 가장 좋은 수분 공급원이며 음료는 보조적으로 마시세요.,쉬움,1
283,영양·식습관,MSG(글루탐산나트륨)는 유해한가?,"[""매우 위험하다"",""적정량은 안전하나 과량은 나트륨 섭취를 늘린다"",""전혀 문제없다"",""발암물질이다""]",1,MSG 자체의 유해성보다 나트륨 함량에 주의가 필요합니다.,MSG는 적정량은 안전하지만 나트륨이 포함되어 있어 과량 섭취에 주의하세요.,어려움,3
284,영양·식습관,유기농 식품이 더 건강한가?,"[""반드시 더 건강하다"",""농약 잔류는 적지만 영양 차이는 크지 않다"",""영양가가 두 배다"",""일반 식품이 더 좋다""]",1,유기농의 장점은 농약 감소이지 영양가 증가가 아닙니다.,유기농은 농약 잔류가 적지만 영양 면에서 큰 차이는 없습니다.,보통,2
285,영양·식습관,과식을 예방하는 방법은?,"[""빨리 먹는다"",""작은 그릇을 사용하고 천천히 먹는다"",""TV를 보면서 먹는다"",""배고플 때까지 참는다""]",1,식사에 집중하고 적절한 양을 먹는 것이 중요합니다.,작은 그릇 천천히 먹기 식사 집중이 과식 예방에 도움됩니다.,쉬움,1
286,영양·식습관,술이 몸에 미치는 영향은?,"[""건강에 좋다"",""간 손상 탈수 영양 흡수 방해"",""근육을 키워준다"",""뼈를 튼튼하게 한다""]",1,알코올은 여러 장기에 해로운 영향을 미칩니다.,음주는 간 손상 탈수 영양 흡수 저하 수면 방해 등을 일으킵니다.,보통,2
287,영양·식습관,카페인 과다 섭취의 부작용은?,"[""없다"",""불면 불안 두근거림 위장 장애"",""건강에 좋다"",""살이 빠진다""]",1,카페인은 중추신경을 자극합니다.,카페인 과다 섭취는 불면 불안 두근거림 손떨림 등을 유발합니다.,보통,2
288,영양·식습관,건강한 조리법은?,"[""튀기기"",""찌기 굽기 삶기"",""기름에 볶기만"",""조리법은 상관없다""]",1,기름 사용을 줄이는 조리법이 건강에 좋습니다.,찌기 굽기 삶기는 기름 사용이 적어 칼로리를 줄일 수 있습니다.,쉬움,1
289,영양·식습관,어린이 편식의 해결책은?,"[""억지로 먹인다"",""다양한 방법으로 노출하고 강요하지 않는다"",""좋아하는 것만 준다"",""굶긴다""]",1,음식에 대한 긍정적인 경험이 중요합니다.,강요 없이 다양한 음식에 반복 노출하면 점차 익숙해집니다.,보통,2
290,영양·식습관,글루텐 프리 식품이 모두에게 좋은가?,"[""모두에게 좋다"",""셀리악병이나 글루텐 민감증이 없으면 꼭 필요하지 않다"",""글루텐은 독이다"",""모두 피해야 한다""]",1,글루텐 프리는 특정 질환이 있는 사람에게 필요합니다.,셀리악병이 없다면 글루텐 프리 식품이 더 건강한 것은 아닙니다.,어려움,3
291,눈·귀·피부·자외선,눈이 피로할 때 도움이 되는 것은?,"[""눈을 세게 비빈다"",""20-20-20 규칙을 따른다"",""화면을 더 가까이 본다"",""눈을 감지 않는다""]",1,20분마다 20피트 거리를 20초간 보는 규칙입니다.,20분마다 6미터 떨어진 곳을 20초간 보면 눈의 피로가 줄어듭니다.,쉬움,1
292,눈·귀·피부·자외선,선글라스 선택 시 중요한 것은?,"[""색이 진할수록 좋다"",""자외선 차단 기능이 있어야 한다"",""가격이 비쌀수록 좋다"",""무늬가 예쁜 것""]",1,색깔보다 자외선 차단율이 중요합니다.,UV400 또는 자외선 99% 이상 차단 표시가 있는 것을 선택하세요.,쉬움,1
293,눈·귀·피부·자외선,귀지는 꼭 파내야 할까?,"[""매일 깊이 파야 한다"",""귀는 자정 작용이 있어 과도한 제거는 불필요하다"",""면봉으로 깊이 넣어야 한다"",""귀지가 많으면 청력이 좋아진다""]",1,귀지는 귀를 보호하는 역할을 합니다.,귀지는 자연히 배출되며 면봉은 오히려 안으로 밀어넣을 수 있습니다.,쉬움,1
294,눈·귀·피부·자외선,피부가 건조할 때?,"[""뜨거운 물로 자주 씻는다"",""보습제를 바르고 미지근한 물로 씻는다"",""때를 밀어낸다"",""비누를 많이 사용한다""]",1,뜨거운 물과 과도한 세정은 피부 수분을 빼앗습니다.,미지근한 물로 씻고 보습제를 바르면 건조함이 완화됩니다.,쉬움,1
295,눈·귀·피부·자외선,자외선이 눈에 미치는 영향은?,"[""영향이 없다"",""백내장과 황반변성 위험을 높인다"",""시력이 좋아진다"",""눈이 커진다""]",1,자외선은 눈의 노화와 질환을 촉진합니다.,장기간 자외선 노출은 백내장 황반변성 익상편 등의 위험을 높입니다.,보통,2
296,눈·귀·피부·자외선,귀가 막힌 느낌이 들 때?,"[""면봉을 깊이 넣는다"",""하품이나 침 삼키기를 해본다"",""귀에 물을 붓는다"",""뾰족한 것으로 긁는다""]",1,가벼운 귀막힘은 압력 변화로 생길 수 있습니다.,하품 침삼키기 껌씹기로 이관을 열어 압력을 맞춰보세요.,쉬움,1
297,눈·귀·피부·자외선,피부 점이 변할 때 주의할 점은?,"[""신경 쓸 필요 없다"",""크기 모양 색깔 변화가 있으면 검사를 받는다"",""긁어서 떼어낸다"",""햇볕을 많이 쬔다""]",1,점의 변화는 피부암의 신호일 수 있습니다.,ABCDE 규칙(비대칭 경계 색깔 직경 변화)에 해당하면 검사를 받으세요.,보통,2
298,눈·귀·피부·자외선,눈에 이물질이 들어갔을 때?,"[""손으로 비빈다"",""깨끗한 물로 씻어낸다"",""뾰족한 것으로 뺀다"",""그냥 둔다""]",1,비비면 각막에 상처가 날 수 있습니다.,깨끗한 물로 씻어내고 지속되면 안과를 방문하세요.,쉬움,1
299,눈·귀·피부·자외선,이어폰 사용 시 주의점은?,"[""볼륨을 최대로 한다"",""볼륨을 60% 이하로 하고 1시간마다 쉰다"",""잘 때도 착용한다"",""소리가 클수록 좋다""]",1,큰 소리는 청력을 손상시킵니다.,60% 이하 볼륨으로 60분 사용 후 60분 휴식하는 60-60 규칙을 따르세요.,쉬움,1
300,눈·귀·피부·자외선,아토피 피부염 관리법은?,"[""뜨거운 물로 자주 씻는다"",""보습을 자주 하고 자극을 피한다"",""스테로이드를 마음대로 바른다"",""긁어서 진물을 빼야 낫는다""]",1,아토피는 피부 장벽이 약해진 상태입니다.,보습이 가장 중요하고 자극적인 제품과 환경을 피하세요.,쉬움,1
301,눈·귀·피부·자외선,컴퓨터 사용 시 눈 건강을 위한 팁은?,"[""쉬지 않고 계속 본다"",""화면을 눈높이보다 약간 아래에 두고 자주 쉰다"",""어두운 곳에서 본다"",""화면을 최대 밝기로 한다""]",1,적절한 화면 위치와 휴식이 눈 피로를 줄입니다.,화면을 눈높이보다 10-20도 아래에 두고 정기적으로 쉬세요.,쉬움,1
302,눈·귀·피부·자외선,여드름을 짜면?,"[""빨리 낫는다"",""감염과 흉터 위험이 높아진다"",""모두 짜내야 한다"",""손으로 짜는 것이 가장 좋다""]",1,무리하게 짜면 세균이 들어갈 수 있습니다.,여드름을 함부로 짜면 감염 염증 악화 흉터의 위험이 있습니다.,쉬움,1
303,눈·귀·피부·자외선,피부에 자외선 영향은?,"[""영향이 없다"",""노화 주름 기미 피부암 위험 증가"",""피부가 좋아진다"",""탄력이 좋아진다""]",1,자외선은 피부 노화의 주원인입니다.,자외선은 콜라겐을 파괴하고 색소침착 피부암 위험을 높입니다.,쉬움,1
304,눈·귀·피부·자외선,수영장에서 눈 보호는?,"[""아무것도 안 해도 된다"",""수경을 착용한다"",""눈을 크게 뜨고 수영한다"",""수영 후 눈을 비빈다""]",1,수영장 물의 염소는 눈을 자극합니다.,수경을 착용하고 수영 후 깨끗한 물로 눈을 씻으세요.,쉬움,1
305,눈·귀·피부·자외선,귀에서 이상한 소리가 계속 들리면?,"[""정상이다"",""이명일 수 있어 이비인후과 진료를 받는다"",""소리를 더 크게 들으면 낫는다"",""귀를 막으면 된다""]",1,이명은 여러 원인으로 발생할 수 있습니다.,지속적인 이명은 청력 문제의 신호일 수 있으니 진료를 받으세요.,보통,2
306,눈·귀·피부·자외선,피부에 두드러기가 났을 때?,"[""뜨거운 물로 씻는다"",""원인을 피하고 냉찜질 후 지속되면 병원을 간다"",""긁어서 풀어준다"",""술을 마신다""]",1,두드러기는 알레르기 반응일 수 있습니다.,원인 물질을 피하고 냉찜질로 가려움을 줄이고 심하면 병원을 방문하세요.,보통,2
307,눈·귀·피부·자외선,안경과 콘택트렌즈 중 눈에 더 좋은 것은?,"[""콘택트렌즈"",""개인 상황에 따라 다르며 렌즈는 관리가 중요하다"",""안경은 눈을 나쁘게 한다"",""렌즈만 써야 한다""]",1,각각 장단점이 있습니다.,콘택트렌즈는 관리가 중요하고 안경은 관리가 쉽지만 불편할 수 있습니다.,보통,2
308,눈·귀·피부·자외선,자외선 차단은 언제 해야 하나?,"[""여름 해변에서만"",""야외 활동 시 연중 내내"",""흐린 날은 안 해도 된다"",""실내에서만""]",1,자외선은 흐린 날에도 구름을 통과합니다.,야외 활동 시에는 계절과 날씨에 상관없이 자외선 차단을 하세요.,쉬움,1
309,눈·귀·피부·자외선,눈이 충혈됐을 때?,"[""안약을 아무거나 넣는다"",""원인을 파악하고 지속되면 안과를 방문한다"",""눈을 세게 비빈다"",""충혈은 신경 쓸 필요 없다""]",1,충혈의 원인은 다양합니다.,피로 알레르기 감염 등 원인이 다양하므로 지속되면 안과를 방문하세요.,보통,2
310,눈·귀·피부·자외선,피부 화농성 염증은?,"[""짜서 빼야 한다"",""청결히 유지하고 심하면 병원을 방문한다"",""알코올을 바른다"",""테이프로 막는다""]",1,무리하게 짜면 감염이 퍼질 수 있습니다.,청결 유지가 중요하고 심하거나 발열이 있으면 병원을 방문하세요.,보통,2
311,눈·귀·피부·자외선,라식 수술 후 주의점은?,"[""바로 수영해도 된다"",""의사 지시를 따르고 눈을 비비지 않는다"",""다음날부터 정상 생활 가능"",""안약은 안 넣어도 된다""]",1,수술 후 회복기간 동안 관리가 중요합니다.,의사의 지시를 따르고 눈 비비기 수영 등을 피해야 합니다.,어려움,3
312,눈·귀·피부·자외선,소음성 난청을 예방하려면?,"[""큰 소리에 자주 노출된다"",""귀마개를 사용하고 큰 소리를 피한다"",""소음에 익숙해지면 괜찮다"",""난청은 예방할 수 없다""]",1,한 번 손상된 청력은 회복이 어렵습니다.,85dB 이상 소음에 장시간 노출을 피하고 귀마개를 사용하세요.,보통,2
313,눈·귀·피부·자외선,건성 피부 관리법은?,"[""비누로 자주 씻는다"",""순한 세정제와 충분한 보습"",""뜨거운 물로 오래 씻는다"",""각질을 매일 제거한다""]",1,과도한 세정은 피부 유분을 빼앗습니다.,순한 세정제로 짧게 씻고 바로 보습제를 바르세요.,쉬움,1
314,눈·귀·피부·자외선,블루라이트가 눈에 미치는 영향은?,"[""영향이 없다"",""눈 피로와 수면 장애를 유발할 수 있다"",""시력이 좋아진다"",""눈에 보약이다""]",1,블루라이트는 디지털 기기에서 많이 나옵니다.,장시간 노출 시 눈 피로와 수면 호르몬 분비에 영향을 줄 수 있습니다.,보통,2
315,눈·귀·피부·자외선,피부 가려움증의 원인은?,"[""원인이 없다"",""건조 알레르기 피부질환 등 다양하다"",""긁으면 낫는다"",""물을 안 마셔서""]",1,가려움증의 원인은 매우 다양합니다.,건조 알레르기 피부질환 약물반응 등 원인이 다양하므로 지속되면 진료받으세요.,보통,2
316,눈·귀·피부·자외선,눈꺼풀이 떨릴 때?,"[""심각한 병이다"",""대부분 피로와 스트레스가 원인이며 휴식이 필요하다"",""안과에 즉시 가야 한다"",""카페인을 더 마신다""]",1,눈꺼풀 떨림은 대부분 양성입니다.,충분한 휴식과 수면 카페인 줄이기로 대부분 좋아집니다.,쉬움,1
317,눈·귀·피부·자외선,자외선 차단제의 PA란?,"[""색깔을 나타낸다"",""UVA 차단 등급을 나타낸다"",""향기를 나타낸다"",""가격을 나타낸다""]",1,PA는 UVA 차단 정도를 +로 표시합니다.,PA+ PA++ PA+++ PA++++ 순으로 UVA 차단력이 높습니다.,보통,2
318,눈·귀·피부·자외선,녹내장의 위험성은?,"[""위험하지 않다"",""조기에 발견하지 않으면 시력을 잃을 수 있다"",""저절로 낫는다"",""젊은 사람은 안 걸린다""]",1,녹내장은 초기 증상이 없어 위험합니다.,녹내장은 시신경 손상으로 인한 시력 상실을 일으킬 수 있어 정기 검진이 중요합니다.,어려움,3
319,눈·귀·피부·자외선,피부암 예방법은?,"[""햇볕을 많이 쬔다"",""자외선 차단과 피부 변화 관찰"",""피부암은 예방할 수 없다"",""태닝을 자주 한다""]",1,자외선은 피부암의 주요 원인입니다.,자외선 차단을 하고 피부의 점이나 병변 변화를 관찰하세요.,보통,2
320,눈·귀·피부·자외선,콘택트렌즈 관리법은?,"[""수돗물로 씻는다"",""전용 세척액으로 매일 세척하고 교체 주기를 지킨다"",""한 달 이상 같은 것을 쓴다"",""렌즈를 낀 채 잔다""]",1,렌즈 관리 부실은 심각한 안질환을 일으킵니다.,전용 세척액 사용 교체 주기 준수 착용 시간 제한을 지키세요.,쉬움,1
321,코피·비강 응급,코피가 날 때 올바른 자세는?,"[""머리를 뒤로 젖힌다"",""앉아서 고개를 약간 앞으로 숙인다"",""누워있는다"",""고개를 심하게 숙인다""]",1,뒤로 젖히면 피가 목으로 넘어갈 수 있습니다.,앉아서 고개를 약간 앞으로 숙이고 코의 부드러운 부분을 눌러줍니다.,쉬움,1
322,코피·비강 응급,코피를 멈추게 하는 방법은?,"[""코를 세게 푼다"",""콧볼의 부드러운 부분을 10-15분간 누른다"",""머리를 세게 흔든다"",""차가운 물을 마신다""]",1,지속적인 압박이 지혈에 효과적입니다.,콧볼의 부드러운 부분을 엄지와 검지로 10-15분간 꾹 누릅니다.,쉬움,1
323,코피·비강 응급,코피가 자주 나는 원인은?,"[""원인이 없다"",""건조한 공기 코 파기 고혈압 등 다양하다"",""물을 많이 마셔서"",""운동을 안 해서""]",1,코피는 여러 원인으로 발생합니다.,건조 코 파기 외상 고혈압 혈액 질환 등이 원인일 수 있습니다.,보통,2
324,코피·비강 응급,코피 예방법은?,"[""코를 자주 판다"",""실내 습도를 유지하고 코를 자극하지 않는다"",""건조한 환경에 있는다"",""코를 세게 푼다""]",1,코 점막이 건조하면 쉽게 출혈이 생깁니다.,가습기 사용 코 연고 바르기 자극 피하기가 도움됩니다.,쉬움,1
325,코피·비강 응급,코피가 20분 이상 멈추지 않으면?,"[""더 기다린다"",""응급실을 방문한다"",""코를 더 세게 푼다"",""누워서 잔다""]",1,지속되는 코피는 전문 치료가 필요합니다.,압박해도 20분 이상 멈추지 않으면 병원 응급실을 방문하세요.,보통,2
326,코피·비강 응급,코피가 날 때 코에 휴지를 넣어도 될까?,"[""깊이 넣어야 한다"",""되도록 넣지 않는 것이 좋고 넣더라도 깊이 넣지 않는다"",""휴지를 가득 채운다"",""솜을 억지로 밀어넣는다""]",1,휴지를 빼낼 때 다시 출혈이 생길 수 있습니다.,휴지보다는 압박으로 지혈하고 넣더라도 살짝만 넣으세요.,보통,2
327,코피·비강 응급,코피가 난 후 주의할 점은?,"[""바로 코를 푼다"",""몇 시간 동안 코를 풀거나 자극하지 않는다"",""뜨거운 음식을 먹는다"",""격렬한 운동을 한다""]",1,지혈 후 자극하면 다시 출혈이 생길 수 있습니다.,지혈 후 몇 시간은 코 풀기 운동 뜨거운 음식을 피하세요.,쉬움,1
328,코피·비강 응급,어린이의 잦은 코피는?,"[""심각한 병이다"",""대부분 건조와 코 파기가 원인이며 심하면 진료받는다"",""치료할 수 없다"",""모두 혈액 질환이다""]",1,어린이 코피는 대부분 양성입니다.,어린이 코피는 대부분 건조와 코 파기가 원인이지만 잦으면 진료를 받으세요.,쉬움,1
329,코피·비강 응급,코피와 함께 다른 부위 출혈이 있으면?,"[""정상이다"",""혈액 질환의 가능성이 있어 진료를 받는다"",""코만 치료하면 된다"",""무시해도 된다""]",1,여러 부위 출혈은 전신 문제의 신호일 수 있습니다.,코피와 잇몸 출혈 멍이 잘 드는 것이 함께 있으면 혈액 검사가 필요합니다.,어려움,3
330,코피·비강 응급,혈액 희석제를 먹는 사람의 코피는?,"[""상관없다"",""지혈이 어려울 수 있어 주의가 필요하다"",""약을 임의로 끊는다"",""코피가 안 난다""]",1,혈액 희석제는 지혈을 방해합니다.,아스피린 와파린 등 혈액 희석제 복용자는 지혈이 어려울 수 있어 주의가 필요합니다.,어려움,3
331,코피·비강 응급,고혈압이 코피의 원인이 될 수 있나?,"[""관계없다"",""혈압이 높으면 혈관이 터지기 쉬워 원인이 될 수 있다"",""저혈압이 원인이다"",""혈압과 코피는 무관하다""]",1,높은 혈압은 혈관에 압력을 가합니다.,고혈압은 코피의 직접 원인보다는 지혈을 어렵게 하고 재출혈 위험을 높입니다.,보통,2
332,코피·비강 응급,코피가 목으로 넘어가면?,"[""삼키면 된다"",""뱉어내고 자세를 앞으로 숙인다"",""목을 마사지한다"",""물을 많이 마신다""]",1,피를 삼키면 메스꺼움과 구토를 유발할 수 있습니다.,피가 목으로 넘어가면 뱉어내고 앞으로 숙인 자세를 유지하세요.,쉬움,1
333,코피·비강 응급,코 외상 후 코피가 날 때?,"[""집에서 치료한다"",""코뼈 골절 가능성이 있어 병원을 방문한다"",""코를 만져서 확인한다"",""무시해도 된다""]",1,외상 후 코피는 골절이나 다른 손상을 동반할 수 있습니다.,부딪히거나 맞은 후 코피가 나면 골절 여부 확인을 위해 병원을 방문하세요.,보통,2
334,코피·비강 응급,코 수술 후 코피가 나면?,"[""정상이니 무시한다"",""수술한 병원에 연락하여 지시를 받는다"",""코를 세게 푼다"",""찬물로 씻는다""]",1,수술 후 출혈은 합병증의 신호일 수 있습니다.,수술 후 코피가 나면 수술한 병원에 연락하세요.,보통,2
335,코피·비강 응급,건조한 계절 코피 예방법은?,"[""에어컨을 세게 튼다"",""가습기 사용과 코 안에 연고를 바른다"",""창문을 닫아둔다"",""난방을 최대로 한다""]",1,건조한 공기가 코 점막을 말립니다.,실내 습도 50-60%를 유지하고 코 안에 바세린 등을 바르면 도움됩니다.,쉬움,1
336,코피·비강 응급,코피가 양쪽에서 동시에 나면?,"[""흔한 일이다"",""드문 일이며 지속되면 진료를 받는다"",""더 건강한 것이다"",""신경 쓸 필요 없다""]",1,양쪽 동시 코피는 드뭅니다.,양쪽에서 동시에 나거나 자주 반복되면 원인 파악을 위해 진료를 받으세요.,보통,2
337,코피·비강 응급,코피 후 코딱지가 생기면?,"[""바로 떼어낸다"",""억지로 떼지 않고 자연히 떨어지게 둔다"",""손으로 파낸다"",""물로 씻어낸다""]",1,딱지를 떼면 다시 출혈이 생깁니다.,코딱지는 자연 지혈의 결과이므로 억지로 떼지 마세요.,쉬움,1
338,코피·비강 응급,비중격만곡증과 코피의 관계는?,"[""관계없다"",""코가 휜 쪽이 건조해져 코피가 잘 날 수 있다"",""비중격만곡이 코피를 막는다"",""수술하면 코피가 더 난다""]",1,비중격만곡증은 공기 흐름을 방해합니다.,한쪽 코가 막히면 다른 쪽으로 공기가 많이 지나가 건조해지고 출혈이 생길 수 있습니다.,어려움,3
339,코피·비강 응급,코피가 나면 냉찜질을 어디에 하나?,"[""이마에"",""코와 뺨 사이에"",""뒷목에만"",""냉찜질은 안 한다""]",1,혈관 수축을 위해 출혈 부위 가까이에 합니다.,코와 뺨 사이에 냉찜질하면 혈관이 수축해 지혈에 도움됩니다.,쉬움,1
340,코피·비강 응급,코피와 백혈병의 관계는?,"[""코피가 나면 백혈병이다"",""잦은 코피가 드물게 혈액 질환의 신호일 수 있다"",""관계가 없다"",""백혈병은 코피가 안 난다""]",1,대부분의 코피는 국소 원인입니다.,잦은 코피와 멍 피로 등이 함께 있으면 혈액 검사를 받아보세요.,어려움,3
341,코피·비강 응급,비염이 있으면 코피가 잘 나나?,"[""관계없다"",""코를 자주 풀고 자극해서 코피가 잘 날 수 있다"",""비염이 코피를 막는다"",""비염과 코피는 반대다""]",1,비염으로 인한 잦은 자극이 출혈을 유발합니다.,알레르기 비염으로 코를 자주 풀거나 비비면 점막이 손상돼 코피가 잘 납니다.,보통,2
342,코피·비강 응급,임신 중 코피가 자주 나는 이유는?,"[""이상한 현상이다"",""혈액량 증가와 호르몬 변화로 흔히 생긴다"",""임신과 관계없다"",""심각한 문제다""]",1,임신 중 혈액량이 50%까지 증가합니다.,임신 중 코피는 흔하지만 심하거나 지속되면 산부인과에 알리세요.,보통,2
343,코피·비강 응급,어린이 코피의 응급 처치는 어른과 같나?,"[""완전히 다르다"",""기본 원리는 같으나 진정시키며 부드럽게 한다"",""어린이는 치료가 안 된다"",""어린이는 병원만 가야 한다""]",1,기본 원리는 같지만 어린이는 겁을 먹을 수 있습니다.,어린이도 앉혀서 고개를 숙이고 코를 눌러주되 진정시켜 주세요.,쉬움,1
344,코피·비강 응급,코피가 날 때 하면 안 되는 것은?,"[""앉아있기"",""눕거나 머리를 뒤로 젖히기"",""코를 누르기"",""냉찜질하기""]",1,눕거나 젖히면 피가 목으로 넘어갑니다.,눕거나 머리를 뒤로 젖히면 피를 삼키거나 기도로 들어갈 수 있습니다.,쉬움,1
345,코피·비강 응급,항응고제 복용 중 코피 관리는?,"[""약을 바로 끊는다"",""지혈하고 의사에게 알린다"",""일반인과 같다"",""코피가 안 멈춰도 괜찮다""]",1,항응고제는 출혈 위험을 높입니다.,항응고제 복용 중 코피가 나면 지혈하고 주치의에게 알려 약 조절이 필요한지 확인하세요.,어려움,3
346,코피·비강 응급,코피가 난 쪽 코만 막고 숨을 쉬어도 되나?,"[""막으면 안 된다"",""괜찮으며 양쪽 콧볼을 누르는 것이 더 효과적이다"",""입으로만 숨 쉬어야 한다"",""양쪽 코를 막아야 한다""]",1,한쪽만 막으면 공기가 출혈 부위를 자극합니다.,양쪽 콧볼의 부드러운 부분을 함께 눌러 지혈하고 입으로 숨 쉬세요.,쉬움,1
347,코피·비강 응급,코피 환자에게 아스피린은?,"[""코피에 좋다"",""지혈을 방해하므로 피하는 것이 좋다"",""상관없다"",""많이 먹어야 한다""]",1,아스피린은 혈소판 기능을 억제합니다.,아스피린은 지혈을 어렵게 하므로 코피가 자주 나면 복용에 대해 의사와 상담하세요.,보통,2
348,코피·비강 응급,코피 후 가려워도 코를 만지면 안 되는 이유는?,"[""가려우면 긁어도 된다"",""딱지가 떨어져 다시 출혈이 생길 수 있다"",""만지면 코가 커진다"",""상관없다""]",1,딱지는 자연 지혈의 결과물입니다.,딱지를 건드리면 치유 중인 혈관이 다시 열려 출혈이 생깁니다.,쉬움,1
349,코피·비강 응급,코피 예방을 위한 코 관리법은?,"[""매일 깊이 파낸다"",""부드럽게 코를 풀고 보습을 유지한다"",""코를 세게 푼다"",""손톱으로 긁는다""]",1,부드러운 관리가 점막을 보호합니다.,코를 부드럽게 풀고 건조하면 식염수 스프레이나 연고로 보습하세요.,쉬움,1
350,코피·비강 응급,밤에 자다가 코피가 났을 때?,"[""계속 잔다"",""일어나서 앉아 응급 처치를 하고 지속되면 병원을 간다"",""누운 채로 휴지를 넣는다"",""아침까지 기다린다""]",1,누운 자세는 피가 목으로 넘어갈 수 있습니다.,일어나 앉아서 고개를 약간 숙이고 코를 눌러 지혈하세요.,쉬움,1
351,코피·비강 응급,코피가 자주 나면 어떤 검사를 받나?,"[""검사가 필요 없다"",""혈액 검사와 비강 내시경 등을 받을 수 있다"",""MRI만 찍는다"",""피부 검사만 한다""]",1,원인 파악을 위해 여러 검사가 필요할 수 있습니다.,혈액 응고 검사 혈소판 검사 비강 내시경 등으로 원인을 파악합니다.,보통,2
352,코피·비강 응급,코피가 나면 고개를 뒤로 젖히라는 속설은?,"[""맞는 말이다"",""잘못된 상식이며 피가 목으로 넘어갈 수 있다"",""가장 좋은 방법이다"",""의사들도 권장한다""]",1,뒤로 젖히면 피를 삼키게 됩니다.,고개를 뒤로 젖히면 피가 목으로 넘어가 구역질을 유발하고 출혈량 파악이 어렵습니다.,쉬움,1
353,코피·비강 응급,코피가 멈춘 후 코 푸는 시기는?,"[""바로 풀어도 된다"",""최소 몇 시간은 코를 풀지 않는다"",""세게 풀어 나머지를 빼야 한다"",""다음날까지 안 풀어도 된다""]",1,바로 풀면 응고된 피가 떨어집니다.,코피가 멈춘 후 최소 4-6시간은 코를 풀거나 자극하지 마세요.,쉬움,1
354,코피·비강 응급,코피 환자의 음주는?,"[""술이 지혈에 좋다"",""혈관을 확장시켜 출혈을 악화시킬 수 있다"",""상관없다"",""많이 마시면 좋다""]",1,알코올은 혈관을 확장시킵니다.,음주는 혈관을 확장시키고 혈액 응고를 방해해 코피를 악화시킬 수 있습니다.,보통,2
355,코피·비강 응급,코피와 함께 맑은 액체가 나오면?,"[""정상이다"",""뇌척수액 유출 가능성이 있어 즉시 병원을 간다"",""콧물일 뿐이다"",""무시해도 된다""]",1,두부 외상 후 맑은 액체는 위험 신호입니다.,머리를 다친 후 맑은 액체가 코에서 나오면 뇌척수액일 수 있어 응급 상황입니다.,어려움,3
356,코피·비강 응급,코피가 자주 나는 아이의 손톱 관리는?,"[""손톱은 상관없다"",""짧게 깎아 코를 파다 다치지 않게 한다"",""길게 기른다"",""손톱이 코피와 무관하다""]",1,어린이는 코를 파다 상처를 냅니다.,손톱을 짧게 깎아주면 코를 파다 점막에 상처를 내는 것을 줄일 수 있습니다.,쉬움,1
357,코피·비강 응급,운동 후 코피가 나는 이유는?,"[""운동을 안 해서"",""혈압 상승으로 약한 혈관이 터질 수 있다"",""운동과 코피는 무관하다"",""운동이 코피를 예방한다""]",1,격렬한 운동은 혈압을 올립니다.,운동 중 혈압이 올라가면 약한 코 혈관이 터질 수 있습니다.,보통,2
358,코피·비강 응급,뜨거운 환경에서 코피가 잘 나는 이유는?,"[""추운 곳에서 더 잘 난다"",""혈관이 확장되어 터지기 쉽다"",""온도와 무관하다"",""뜨거우면 코피가 안 난다""]",1,열은 혈관을 확장시킵니다.,뜨거운 환경이나 목욕 후 혈관이 확장되어 코피가 나기 쉽습니다.,보통,2
359,코피·비강 응급,코피 응급 처치 키트에 필요한 것은?,"[""반창고만"",""거즈 냉찜질팩 바세린 등"",""가위"",""아무것도 필요 없다""]",1,기본적인 지혈 용품이 필요합니다.,깨끗한 거즈나 천 냉찜질팩 바세린 등이 응급 처치에 도움됩니다.,쉬움,1
360,코피·비강 응급,코피가 나면서 어지러우면?,"[""정상이다"",""출혈이 많거나 다른 문제가 있을 수 있어 병원을 간다"",""더 세게 코를 눌러야 한다"",""물을 많이 마신다""]",1,어지러움은 과다 출혈의 신호일 수 있습니다.,코피와 함께 어지러움이 있으면 출혈량이 많거나 다른 문제가 있을 수 있어 병원을 방문하세요.,보통,2
361,감기·호흡기 오해,인플루엔자 항바이러스제는 언제 효과적인가?,"[""증상 발생 후 일주일"",""증상 발생 후 48시간 이내"",""언제든 효과가 같다"",""예방에만 사용한다""]",1,항바이러스제는 바이러스 증식 초기에 효과적입니다.,독감 증상 발생 후 48시간 이내에 복용해야 효과가 큽니다.,어려움,3
